education,default,housing,loan,contact,poutcome_success,subscribed,pp_balance_norm,overdraft_debt,pp_age_norm,pp_campaign_norm,ever_contacted,is_married,job_blue_collar,job_entrepreneur,job_management,job_retired,job_student,job_unemployed,y_class
2,0,0,0,0,0,0,0.018290951462394858,0,0.18181818181818182,0.24193548387096775,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.024645784170689435,0,0.31168831168831174,0.25806451612903225,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.011407365339234482,0,0.18181818181818182,0.3548387096774194,0,0,1,0,0,0,0,0,False
0,0,0,0,0,0,0,0.02272660510932466,0,0.3896103896103896,0.0967741935483871,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.5194805194805194,0.43548387096774194,0,1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0.003740440823680319,0,0.16883116883116883,0.2903225806451613,0,1,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.007990051602416599,0,0.27272727272727276,0.03225806451612903,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.06250061198311906,0,0.31168831168831174,0.06451612903225806,0,1,0,1,0,0,0,0,False
1,0,1,0,0,0,1,0.0005287534148658043,0,0.2337662337662338,0.03225806451612903,0,0,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0.0066779597951570095,0,0.3376623376623377,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.018653245468876985,0,0.5194805194805194,0.06451612903225806,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0025458497752797985,0,0.42857142857142855,0.06451612903225806,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0016450106240269468,0,0.15584415584415584,0.1935483870967742,0,0,0,0,1,0,0,0,False
2,0,0,1,0,0,0,0.04875302319660814,0,0.16883116883116883,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0008127135821085511,0,0.4935064935064935,0.16129032258064518,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0033977302770080388,0,0.16883116883116883,0.08064516129032258,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.006031705621432138,0,0.18181818181818182,0.0967741935483871,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.01820282589325056,0,0.5064935064935066,0.06451612903225806,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.024087655566108864,0,0.3896103896103896,0.16129032258064518,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.05011407365339234,0,0.18181818181818182,0.1774193548387097,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.013453836889363243,0,0.19480519480519481,0.1774193548387097,0,0,0,0,1,0,0,0,False
2,0,0,0,1,0,0,0.02386244577829565,0,0.4675324675324675,0.11290322580645161,0,1,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.0032704377882440488,0,0.41558441558441556,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0,1,0.15584415584415584,0.22580645161290325,0,0,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.0,0,0.15584415584415584,0.04838709677419355,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0012141745082103654,0,0.4675324675324675,0.16129032258064518,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0019975129006041497,0,0.4675324675324675,0.06451612903225806,0,1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0.0031431452994800588,0,0.4935064935064935,0.04838709677419355,0,0,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.03836399776748558,0,0.25974025974025977,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.004151693479687056,0,0.3506493506493507,0.11290322580645161,0,1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.41558441558441556,0.0967741935483871,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.002301056527656741,0,0.5194805194805194,0.04838709677419355,0,1,0,0,0,1,0,0,False
1,0,0,1,0,0,0,0.0005875037942953381,0,0.41558441558441556,0.11290322580645161,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.016773233327131903,0,0.4805194805194805,0.06451612903225806,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0010672985596365309,0,0.18181818181818182,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.41558441558441556,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.00027416843733782446,0,0.45454545454545453,0.12903225806451613,0,0,1,0,0,0,0,0,False
2,1,0,0,0,0,0,0.0,0,0.32467532467532473,0.2903225806451613,0,1,0,0,1,0,0,0,False
1,1,0,0,0,0,0,0.00019583459809844602,0,0.3896103896103896,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0023793903668961193,0,0.24675324675324678,0.14516129032258063,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.02173764038892751,0,0.32467532467532473,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0006658376335347165,0,0.3636363636363637,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.04959511196843146,0,0.24675324675324678,0.2903225806451613,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0073731726184064934,0,0.2207792207792208,0.12903225806451613,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0008225053120134734,0,0.2337662337662338,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.00011750075885906762,0,0.45454545454545453,0.14516129032258063,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.018995956015549265,0,0.19480519480519481,0.14516129032258063,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0016743858137417136,0,0.16883116883116883,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.009106308811577741,0,0.18181818181818182,0.0967741935483871,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.16883116883116883,0.03225806451612903,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.00026437670743290217,0,0.28571428571428575,0.08064516129032258,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0036816904442507855,0,0.41558441558441556,0.03225806451612903,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.007099004181068669,0,0.18181818181818182,0.04838709677419355,0,0,1,0,0,0,0,0,False
1,0,0,0,1,0,0,0.04498320718321305,0,0.28571428571428575,0.06451612903225806,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.05851537791181568,0,0.27272727272727276,0.016129032258064516,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0024773076659453425,0,0.45454545454545453,0.08064516129032258,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0007833383923937841,0,0.24675324675324678,0.03225806451612903,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0014491760259285006,0,0.19480519480519481,0.3064516129032258,0,1,1,0,0,0,0,0,False
1,0,1,0,1,0,0,0.00110646547925622,0,0.27272727272727276,0.12903225806451613,0,0,0,0,1,0,0,0,False
1,1,0,0,0,0,0,0.0,1,0.28571428571428575,0.1935483870967742,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.004993782251510374,0,0.2077922077922078,0.0967741935483871,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,3.916691961968921e-05,0,0.15584415584415584,0.03225806451612903,0,0,0,0,1,0,0,0,False
2,1,0,0,0,0,0,0.0,1,0.2077922077922078,0.1935483870967742,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.039881715902748534,0,0.4935064935064935,0.06451612903225806,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0013414669969743554,0,0.16883116883116883,0.2096774193548387,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.002917935511666846,0,0.24675324675324678,0.06451612903225806,0,1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0.0066779597951570095,0,0.2077922077922078,0.03225806451612903,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.002017096360413994,0,0.24675324675324678,0.06451612903225806,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0027025174537585552,0,0.40259740259740256,0.06451612903225806,0,1,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.0023304317173715077,0,0.41558441558441556,0.06451612903225806,0,1,1,0,0,0,0,0,False
1,0,0,0,1,0,0,0.0034858558461523395,0,0.4805194805194805,0.08064516129032258,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0018604286819352374,0,0.44155844155844154,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.3896103896103896,0.0967741935483871,0,1,0,0,1,0,0,0,False
1,1,0,0,0,0,0,1.9583459809844604e-05,0,0.28571428571428575,0.03225806451612903,0,1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,0.00421044385911659,0,0.24675324675324678,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,1,0,0,0,0,0,3.916691961968921e-05,0,0.28571428571428575,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.0,1,0.3766233766233767,0.12903225806451613,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.01671448294770237,0,0.3766233766233767,0.0967741935483871,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.4675324675324675,0.0967741935483871,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.006139414650386283,0,0.19480519480519481,0.06451612903225806,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0,0,0.27272727272727276,0.03225806451612903,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.005072116090749752,0,0.18181818181818182,0.06451612903225806,0,1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.25974025974025977,0.03225806451612903,0,0,0,0,0,0,0,1,False
1,0,0,0,0,0,0,0.005228783769228509,0,0.3506493506493507,0.08064516129032258,0,1,1,0,0,0,0,0,False
2,0,0,1,0,0,0,0.011691325506477229,0,0.2207792207792208,0.14516129032258063,0,1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.25974025974025977,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.015069472323675422,0,0.4935064935064935,0.2096774193548387,0,1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,0.07706091435173852,0,0.15584415584415584,0.0967741935483871,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.008313178689279034,0,0.15584415584415584,0.04838709677419355,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,1,0.02582079175928011,0,0.19480519480519481,0.25806451612903225,0,0,0,0,1,0,0,0,True
2,0,0,0,1,0,0,0.00020562632800336835,0,0.5194805194805194,0.2903225806451613,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.01114298863180158,0,0.19480519480519481,0.04838709677419355,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0019681377108893825,0,0.16883116883116883,0.12903225806451613,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0070010868820194454,0,0.41558441558441556,0.1935483870967742,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0006364624438199496,0,0.3766233766233767,0.11290322580645161,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.05819225082495324,0,0.19480519480519481,0.11290322580645161,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.008264220039754423,0,0.3896103896103896,0.3225806451612903,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.02574245792004073,0,0.18181818181818182,0.04838709677419355,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.19480519480519481,0.14516129032258063,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.3636363636363637,0.08064516129032258,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,1,0.32467532467532473,0.11290322580645161,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.0,0,0.19480519480519481,0.08064516129032258,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.001331675267069433,0,0.5194805194805194,0.08064516129032258,0,1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0.005375659717802344,0,0.15584415584415584,0.11290322580645161,0,1,0,0,1,0,0,0,False
2,0,0,0,1,0,0,0.01551989189930185,0,0.5324675324675325,0.06451612903225806,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.15584415584415584,0.14516129032258063,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.02620266922557208,0,0.29870129870129875,0.04838709677419355,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.01110382171218189,0,0.18181818181818182,0.04838709677419355,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.014785512156432676,0,0.16883116883116883,0.2096774193548387,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,1,0.25974025974025977,0.25806451612903225,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.003495647576057262,0,0.16883116883116883,0.06451612903225806,0,1,0,0,1,0,0,0,False
1,1,0,1,0,0,0,0.0,1,0.5194805194805194,0.11290322580645161,0,1,0,0,0,1,0,0,False
1,0,1,0,0,0,0,0.002878768592047157,0,0.29870129870129875,0.2096774193548387,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.00016645940838367913,0,0.18181818181818182,0.22580645161290325,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.01114298863180158,0,0.5454545454545454,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.00012729248876398993,0,0.16883116883116883,0.06451612903225806,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0004406278457215036,0,0.27272727272727276,0.04838709677419355,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.5194805194805194,0.2903225806451613,0,1,0,0,1,0,0,0,False
0,1,0,1,0,0,0,0.0,1,0.4935064935064935,0.03225806451612903,0,1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0.00616878984010105,0,0.2077922077922078,0.11290322580645161,0,1,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.0,1,0.44155844155844154,0.11290322580645161,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0005091699550559597,0,0.2337662337662338,0.14516129032258063,0,1,1,0,0,0,0,0,False
1,0,0,1,0,0,0,0.0,1,0.3376623376623377,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,1,0.0,0,0.2077922077922078,0.16129032258064518,0,1,0,1,0,0,0,0,True
1,0,0,0,0,0,0,0.004553154405788871,0,0.32467532467532473,0.1774193548387097,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,1,0.024214948054872853,0,0.2337662337662338,0.04838709677419355,0,1,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0.031402077805085825,0,0.4805194805194805,0.1774193548387097,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.021669098279593055,0,0.18181818181818182,0.0967741935483871,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0049448236019857626,0,0.3636363636363637,0.0967741935483871,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.00028396016724274676,0,0.31168831168831174,0.16129032258064518,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.006638792875537321,0,0.18181818181818182,0.22580645161290325,0,1,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.0,1,0.27272727272727276,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.002232514418322285,0,0.32467532467532473,0.27419354838709675,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.00026437670743290217,0,0.18181818181818182,0.03225806451612903,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.028131640016841774,0,0.3506493506493507,0.24193548387096775,0,1,0,0,1,0,0,0,False
1,0,1,1,0,0,0,0.00446502883664457,0,0.2077922077922078,0.11290322580645161,0,1,0,1,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.42857142857142855,0.0967741935483871,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.004631488245028249,0,0.2077922077922078,0.16129032258064518,0,1,0,0,0,0,0,1,False
2,0,0,0,0,0,0,0.010477150998266863,0,0.2077922077922078,0.22580645161290325,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.008538388477092247,0,0.28571428571428575,0.04838709677419355,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.03390876066074593,0,0.3376623376623377,0.03225806451612903,0,1,0,1,0,0,0,0,False
1,0,0,0,0,0,0,0.01540239114044278,0,0.42857142857142855,0.27419354838709675,0,1,0,0,1,0,0,0,False
0,0,0,1,0,0,0,0.0,1,0.42857142857142855,0.06451612903225806,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0016450106240269468,0,0.44155844155844154,0.04838709677419355,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0007343797428691726,0,0.5064935064935066,0.06451612903225806,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.2337662337662338,0.04838709677419355,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0025850166948994877,0,0.19480519480519481,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,1,0,0,0,0,0,0.022148893044934247,0,0.45454545454545453,0.11290322580645161,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.005493160476661411,0,0.5064935064935066,0.11290322580645161,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.00035250227657720285,0,0.18181818181818182,0.0967741935483871,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.031294368776131676,0,0.5064935064935066,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,1,0.16883116883116883,0.08064516129032258,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.15584415584415584,0.08064516129032258,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0054442018271368,0,0.4935064935064935,0.04838709677419355,0,1,0,0,0,1,0,0,False
1,0,0,0,1,0,0,0.0005679203344854935,0,0.24675324675324678,0.3064516129032258,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.2207792207792208,0.2096774193548387,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.015265306921773868,0,0.29870129870129875,0.0967741935483871,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.03413397044855914,0,0.2077922077922078,0.14516129032258063,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0368364879023177,0,0.3376623376623377,0.1774193548387097,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0016645940838367914,0,0.28571428571428575,0.3709677419354839,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,2.9375189714766905e-05,0,0.16883116883116883,0.25806451612903225,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.007843175653842764,0,0.29870129870129875,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.023803695398866117,0,0.18181818181818182,0.2903225806451613,0,1,0,0,1,0,0,0,False
2,0,0,1,0,0,0,0.008215261390229812,0,0.24675324675324678,0.16129032258064518,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.19480519480519481,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0032606460583391264,0,0.19480519480519481,0.08064516129032258,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,1,0.44155844155844154,0.016129032258064516,0,1,0,0,1,0,0,0,False
1,0,0,1,0,0,0,0.0048958649524611505,0,0.40259740259740256,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,1,0,0,0,0,0,0.0004112526560067367,0,0.45454545454545453,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.4675324675324675,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.008479638097662714,0,0.5324675324675325,0.03225806451612903,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.010300899859978261,0,0.15584415584415584,0.016129032258064516,0,0,1,0,0,0,0,0,False
2,1,0,0,0,0,0,0.0,1,0.2077922077922078,0.11290322580645161,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.31168831168831174,0.016129032258064516,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0004993782251510374,0,0.5324675324675325,0.016129032258064516,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.01574510168711506,0,0.31168831168831174,0.3225806451612903,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.32467532467532473,0.016129032258064516,0,0,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.016313022021600555,0,0.28571428571428575,0.04838709677419355,0,1,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.026398503823670524,0,0.32467532467532473,0.14516129032258063,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.5454545454545454,0.016129032258064516,0,1,0,0,0,1,0,0,False
1,0,0,0,1,0,0,0.0,1,0.3766233766233767,0.016129032258064516,0,0,1,0,0,0,0,0,False
0,0,0,0,0,0,0,0.0007343797428691726,0,0.5064935064935066,0.016129032258064516,0,1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0.0023108482575616633,0,0.24675324675324678,0.016129032258064516,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,1,0.31168831168831174,0.016129032258064516,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.006452750007343797,0,0.2337662337662338,0.1935483870967742,0,1,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.012073202972769198,0,0.4805194805194805,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.18181818181818182,0.016129032258064516,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.40259740259740256,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,1,0,0,0,0.001527509865167879,0,0.18181818181818182,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0004308361158165813,0,0.16883116883116883,0.1935483870967742,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.012817374445543293,0,0.24675324675324678,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.02370577809981689,0,0.18181818181818182,0.11290322580645161,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.3636363636363637,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.00022520978781321295,0,0.16883116883116883,0.016129032258064516,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0,0,0.19480519480519481,0.14516129032258063,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.32467532467532473,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0031921039490046704,0,0.41558441558441556,0.12903225806451613,0,1,1,0,0,0,0,0,False
0,0,0,0,0,0,0,0.0039460671516836875,0,0.41558441558441556,0.08064516129032258,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,1,9.791729904922302e-06,0,0.2077922077922078,0.016129032258064516,0,1,1,0,0,0,0,0,True
2,0,0,0,0,0,0,0.0,0,0.18181818181818182,0.1935483870967742,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0,1,0.3636363636363637,0.016129032258064516,0,1,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0005875037942953381,0,0.16883116883116883,0.016129032258064516,0,1,0,0,1,0,0,0,False
0,0,0,0,0,0,0,0.007353589158596649,0,0.3506493506493507,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.015128222703104956,0,0.41558441558441556,0.11290322580645161,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.00022520978781321295,0,0.16883116883116883,0.0967741935483871,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.2077922077922078,0.04838709677419355,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.19839023960363075,0,0.15584415584415584,0.14516129032258063,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.018476994330588383,0,0.5324675324675325,0.11290322580645161,0,1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0.007696299705268929,0,0.2077922077922078,0.16129032258064518,0,0,0,0,0,0,0,1,False
1,0,0,0,0,0,0,0.021336179462825695,0,0.3376623376623377,0.14516129032258063,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.006188373299910894,0,0.18181818181818182,0.0967741935483871,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0009693812605873079,0,0.18181818181818182,0.5483870967741935,0,0,0,0,0,0,0,1,False
1,0,0,0,0,0,0,0.0018114700324106258,0,0.4805194805194805,0.04838709677419355,0,1,0,0,0,1,0,0,False
1,0,1,0,0,0,0,0.002986477621001302,0,0.31168831168831174,0.04838709677419355,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0027221009135684,0,0.2337662337662338,0.24193548387096775,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0018310534922204703,0,0.15584415584415584,0.04838709677419355,0,0,1,0,0,0,0,0,False
2,0,0,1,0,0,0,0.007451506457645872,0,0.45454545454545453,0.08064516129032258,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.001204382778305443,0,0.4805194805194805,0.11290322580645161,0,1,0,0,0,1,0,0,False
1,0,0,1,0,0,0,0.0,1,0.41558441558441556,0.0967741935483871,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0007833383923937841,0,0.32467532467532473,0.5,0,1,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.0047587807337922386,0,0.5454545454545454,0.04838709677419355,0,1,0,0,0,1,0,0,False
2,0,0,1,0,0,0,0.007431922997836027,0,0.31168831168831174,0.08064516129032258,0,0,0,0,1,0,0,0,False
2,0,0,0,0,0,0,0.0004504195756264259,0,0.2077922077922078,0.25806451612903225,0,0,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0013708421866891222,0,0.25974025974025977,0.3225806451612903,0,1,0,0,0,0,1,0,False
2,0,0,0,0,0,0,0.06602563474889109,0,0.24675324675324678,0.1935483870967742,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0190547063949788,0,0.29870129870129875,0.12903225806451613,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.5324675324675325,0.22580645161290325,0,1,0,0,0,1,0,0,False
2,0,0,0,0,0,0,0.018663037198781908,0,0.3636363636363637,0.08064516129032258,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.2077922077922078,0.14516129032258063,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.012063411242864275,0,0.28571428571428575,0.16129032258064518,0,1,1,0,0,0,0,0,False
